1542
6	as	0.0289855
6	ce	0.0289855
6	e.	0.0289855
6	ec	0.0144928
6	ee	0.0144928
6	er	0.0144928
6	es	0.0289855
6	fs	0.0144928
6	ge	0.0144928
6	ho	0.0144928
6	if	0.0144928
6	il	0.0144928
6	in	0.057971
6	io	0.0144928
6	ir	0.0289855
6	is	0.0144928
6	it	0.0144928
6	ji	0.0434783
6	ka	0.0434783
6	ke	0.0144928
6	le	0.0144928
6	ma	0.0724638
6	na	0.0144928
6	nt	0.0144928
6	om	0.0144928
6	on	0.0144928
6	op	0.0144928
6	or	0.0144928
6	pe	0.0144928
6	ra	0.0144928
6	re	0.0289855
6	ri	0.0144928
6	rs	0.0144928
6	sa	0.0144928
6	se	0.0289855
6	te	0.0289855
6	to	0.057971
6	ts	0.0144928
6	ur	0.0289855
6	us	0.0144928
6	ux	0.0144928
6	va	0.0289855
8	-1	0.00183339
8	-2	0.00103128
8	-3	0.000687521
8	-6	0.000114587
8	-7	0.000114587
8	-b	0.000458348
8	-d	0.000114587
8	-o	0.000114587
8	.3	0.000114587
8	.a	0.000114587
8	.b	0.000114587
8	.f	0.000114587
8	00	0.000114587
8	07	0.000114587
8	0s	0.000114587
8	10	0.000572935
8	19	0.000114587
8	21	0.000343761
8	23	0.000114587
8	30	0.000114587
8	32	0.000114587
8	40	0.000343761
8	45	0.000114587
8	48	0.000114587
8	50	0.000114587
8	52	0.000114587
8	66	0.000114587
8	67	0.000229174
8	70	0.000114587
8	78	0.000114587
8	87	0.000229174
8	91	0.000114587
8	92	0.000114587
8	97	0.000229174
8	99	0.000114587
8	a2	0.000229174
8	a3	0.000114587
8	ab	0.000343761
8	ac	0.000343761
8	ad	0.0017188
8	af	0.000229174
8	ak	0.000114587
8	al	0.0545434
8	am	0.000802108
8	an	0.0186777
8	ap	0.000572935
8	ar	0.0151255
8	as	0.000343761
8	at	0.00240633
8	au	0.000229174
8	aw	0.000229174
8	ax	0.00160422
8	ay	0.00847943
8	be	0.000114587
8	bt	0.000229174
8	by	0.000687521
8	ca	0.000343761
8	ce	0.00893778
8	ch	0.00504182
8	ck	0.00618769
8	co	0.000458348
8	cs	0.000572935
8	ct	0.00389596
8	cy	0.000802108
8	dd	0.000229174
8	de	0.00687521
8	dm	0.000114587
8	do	0.000114587
8	ds	0.000343761
8	dy	0.00618769
8	ea	0.000572935
8	ec	0.000343761
8	ed	0.16512
8	ee	0.00355219
8	ef	0.000343761
8	ek	0.00332302
8	el	0.00458348
8	en	0.00916695
8	eo	0.000114587
8	ep	0.000458348
8	er	0.0169589
8	es	0.00229174
8	et	0.005271
8	ev	0.000114587
8	ew	0.000229174
8	ex	0.000229174
8	ey	0.000802108
8	fe	0.00160422
8	ff	0.00148963
8	fi	0.000114587
8	ft	0.000572935
8	fy	0.000687521
8	ga	0.000802108
8	ge	0.00870861
8	gh	0.00126046
8	gm	0.000229174
8	gn	0.000343761
8	go	0.000343761
8	gs	0.000114587
8	gy	0.00194798
8	he	0.000114587
8	hi	0.000114587
8	ho	0.000343761
8	hs	0.000343761
8	ht	0.00297926
8	hy	0.00378137
8	ia	0.000229174
8	ib	0.000114587
8	ic	0.0359803
8	id	0.00607311
8	ie	0.00103128
8	il	0.00137504
8	im	0.000343761
8	in	0.00423972
8	ip	0.000916695
8	ir	0.000802108
8	is	0.000114587
8	it	0.0079065
8	ix	0.000229174
8	k.	0.000114587
8	ke	0.00538559
8	ks	0.000229174
8	ky	0.00286467
8	la	0.000458348
8	ld	0.0206256
8	le	0.054658
8	lf	0.000687521
8	li	0.000458348
8	ll	0.00320843
8	ls	0.000572935
8	lt	0.00114587
8	ly	0.0113441
8	ma	0.000229174
8	mb	0.000687521
8	me	0.0121462
8	mn	0.000229174
8	mp	0.000343761
8	ms	0.000572935
8	mt	0.000114587
8	my	0.00103128
8	na	0.000229174
8	nc	0.000229174
8	nd	0.0096253
8	ne	0.0100836
8	ng	0.0768878
8	ni	0.000802108
8	nk	0.000687521
8	no	0.000343761
8	ns	0.000916695
8	nt	0.0418242
8	ny	0.00252091
8	o-	0.000114587
8	ob	0.000229174
8	oc	0.000114587
8	od	0.000687521
8	of	0.000802108
8	og	0.000343761
8	ol	0.00229174
8	om	0.00114587
8	on	0.0142088
8	oo	0.000229174
8	op	0.00137504
8	or	0.00492724
8	ot	0.00286467
8	ow	0.000802108
8	ox	0.000229174
8	oy	0.000114587
8	pe	0.0017188
8	po	0.000114587
8	ps	0.000114587
8	pt	0.00114587
8	py	0.00275009
8	qi	0.000114587
8	ra	0.000114587
8	rb	0.000114587
8	rd	0.005271
8	re	0.017188
8	rk	0.000802108
8	rm	0.00286467
8	rn	0.00275009
8	rs	0.000802108
8	rt	0.00286467
8	ry	0.0238341
8	s.	0.000343761
8	se	0.00882319
8	sh	0.00870861
8	sk	0.000687521
8	so	0.000687521
8	sp	0.000114587
8	ss	0.0123754
8	st	0.0130629
8	sy	0.00229174
8	ta	0.00126046
8	te	0.0198235
8	th	0.0108858
8	to	0.000916695
8	ts	0.00252091
8	tt	0.000458348
8	tu	0.000114587
8	tv	0.000458348
8	ty	0.011917
8	tz	0.000114587
8	ub	0.000229174
8	ud	0.000229174
8	ue	0.00252091
8	ug	0.000458348
8	ul	0.00802108
8	um	0.00137504
8	un	0.00160422
8	up	0.00320843
8	ur	0.00366678
8	us	0.0346052
8	ut	0.00332302
8	ux	0.000114587
8	ve	0.0261258
8	vy	0.000916695
8	wd	0.000343761
8	wn	0.00343761
8	ws	0.000114587
8	wy	0.000343761
8	xe	0.000114587
8	xy	0.000802108
8	ye	0.000114587
8	yo	0.000114587
8	ys	0.000114587
8	za	0.000114587
8	ze	0.00103128
8	zi	0.000229174
8	zy	0.00194798
8	zz	0.000114587
9	at	0.00787402
9	ck	0.00787402
9	ed	0.015748
9	er	0.866142
9	it	0.00787402
9	ky	0.00787402
9	le	0.00787402
9	me	0.00787402
9	ng	0.00787402
9	ol	0.00787402
9	or	0.00787402
9	rm	0.00787402
9	ty	0.015748
9	ul	0.00787402
9	us	0.015748
10	ed	0.0230769
10	le	0.0153846
10	ng	0.00769231
10	nt	0.00769231
10	st	0.923077
10	ty	0.00769231
10	un	0.00769231
10	us	0.00769231
13	's	0.000114639
13	-1	0.000343918
13	-2	0.000229279
13	-3	0.000229279
13	-4	0.000573197
13	-b	0.000114639
13	-c	0.000114639
13	-s	0.000114639
13	/b	0.000114639
13	00	0.000573197
13	0k	0.000114639
13	0s	0.000114639
13	10	0.000114639
13	11	0.000114639
13	12	0.000343918
13	13	0.000114639
13	15	0.000114639
13	16	0.000229279
13	17	0.000114639
13	18	0.000458558
13	22	0.000114639
13	27	0.000114639
13	30	0.000229279
13	35	0.000114639
13	5b	0.000114639
13	62	0.000114639
13	64	0.000114639
13	72	0.000114639
13	79	0.000114639
13	7b	0.000114639
13	80	0.000573197
13	90	0.000229279
13	91	0.000114639
13	92	0.000229279
13	95	0.000114639
13	a.	0.000114639
13	ab	0.000343918
13	ac	0.000229279
13	ad	0.0032099
13	af	0.000573197
13	ag	0.000458558
13	ah	0.000802476
13	ai	0.000114639
13	ak	0.000917116
13	al	0.00917116
13	am	0.00286599
13	an	0.0102029
13	ap	0.00229279
13	ar	0.00653445
13	as	0.000802476
13	at	0.0043563
13	au	0.000343918
13	aw	0.00194887
13	ax	0.00137567
13	ay	0.00664909
13	az	0.000343918
13	be	0.000917116
13	bn	0.000114639
13	bo	0.000687837
13	bt	0.000343918
13	by	0.000687837
13	ca	0.000458558
13	ce	0.0343918
13	ch	0.00802476
13	ck	0.0112347
13	co	0.00137567
13	cs	0.000573197
13	ct	0.00424166
13	cy	0.012725
13	d2	0.000114639
13	da	0.000458558
13	de	0.0106615
13	do	0.00114639
13	dy	0.00149031
13	ea	0.00137567
13	ed	0.00252207
13	ee	0.00389774
13	ef	0.00114639
13	ek	0.00114639
13	el	0.00550269
13	em	0.000458558
13	en	0.00470022
13	eo	0.000229279
13	ep	0.00103176
13	er	0.0833429
13	es	0.00149031
13	et	0.0130689
13	eu	0.000343918
13	ew	0.00137567
13	ex	0.000802476
13	ey	0.00217815
13	fa	0.000229279
13	fe	0.00137567
13	ff	0.00424166
13	fs	0.000114639
13	ft	0.00229279
13	fu	0.000229279
13	ga	0.000687837
13	ge	0.0151324
13	gg	0.000114639
13	gh	0.00137567
13	gn	0.000343918
13	go	0.00160495
13	gs	0.000343918
13	gy	0.00366846
13	ha	0.000802476
13	he	0.00114639
13	hi	0.000114639
13	hm	0.000343918
13	ho	0.000114639
13	ht	0.00366846
13	hy	0.00286599
13	ia	0.00470022
13	ic	0.00332454
13	id	0.00332454
13	ie	0.00275135
13	if	0.000229279
13	ig	0.000343918
13	ik	0.000114639
13	il	0.00573197
13	im	0.00114639
13	in	0.00882724
13	io	0.000687837
13	ip	0.00699301
13	ir	0.00240743
13	is	0.00332454
13	it	0.00561733
13	ix	0.000802476
13	iz	0.000573197
13	ja	0.000343918
13	ka	0.000573197
13	ke	0.00286599
13	ky	0.000343918
13	la	0.00263671
13	lb	0.000114639
13	ld	0.00412702
13	le	0.0146739
13	lf	0.000114639
13	li	0.000114639
13	lk	0.000458558
13	ll	0.00825404
13	lm	0.000917116
13	lo	0.000343918
13	lp	0.000114639
13	ls	0.000229279
13	lt	0.00332454
13	ly	0.00252207
13	ma	0.00298063
13	mb	0.00149031
13	me	0.00653445
13	mi	0.000114639
13	mm	0.000114639
13	mo	0.000573197
13	mp	0.00149031
13	ms	0.000114639
13	mt	0.000114639
13	my	0.00103176
13	n'	0.000114639
13	na	0.00149031
13	nc	0.000687837
13	nd	0.00733693
13	ne	0.013986
13	ng	0.0797891
13	ni	0.000229279
13	nk	0.00160495
13	no	0.00114639
13	ns	0.000114639
13	nt	0.0459704
13	nu	0.000573197
13	nx	0.000114639
13	ny	0.0043563
13	od	0.00309527
13	oe	0.000802476
13	of	0.000573197
13	og	0.000573197
13	ok	0.00229279
13	ol	0.00206351
13	om	0.00527342
13	on	0.107761
13	oo	0.00126103
13	op	0.00263671
13	or	0.0239596
13	os	0.000343918
13	ot	0.00366846
13	ou	0.000114639
13	ow	0.00389774
13	ox	0.00114639
13	oy	0.000917116
13	p.	0.000114639
13	pa	0.000229279
13	pe	0.00470022
13	ph	0.00183423
13	po	0.000343918
13	ps	0.000114639
13	pt	0.00126103
13	py	0.000114639
13	r.	0.000114639
13	ra	0.00171959
13	rb	0.000229279
13	rd	0.00710765
13	re	0.0161642
13	rf	0.000343918
13	rg	0.000573197
13	ri	0.000114639
13	rk	0.00389774
13	rl	0.000343918
13	rm	0.00183423
13	rn	0.00171959
13	ro	0.000573197
13	rp	0.000114639
13	rs	0.000458558
13	rt	0.00504414
13	ru	0.000114639
13	ry	0.0191448
13	s.	0.000114639
13	sc	0.000229279
13	se	0.0166227
13	sh	0.00515878
13	sk	0.00137567
13	sm	0.0102029
13	so	0.000687837
13	ss	0.0229279
13	st	0.020979
13	sy	0.00160495
13	ta	0.00114639
13	te	0.015591
13	th	0.00641981
13	tm	0.000114639
13	to	0.000573197
13	ts	0.000802476
13	tt	0.00114639
13	tv	0.000343918
13	ty	0.0333601
13	tz	0.000458558
13	ua	0.000114639
13	ub	0.00114639
13	ud	0.000458558
13	ue	0.00470022
13	ug	0.000573197
13	ui	0.000114639
13	ul	0.00149031
13	um	0.00699301
13	un	0.000458558
13	up	0.00550269
13	ur	0.00240743
13	us	0.00573197
13	ut	0.00664909
13	va	0.000114639
13	ve	0.00596125
13	vo	0.000229279
13	vy	0.000343918
13	wd	0.000114639
13	wi	0.000114639
13	wk	0.000229279
13	wl	0.00149031
13	wn	0.00194887
13	xt	0.000229279
13	xy	0.000114639
13	y-	0.000114639
13	ye	0.000114639
13	yl	0.000458558
13	ym	0.000114639
13	za	0.000229279
13	ze	0.00160495
13	zi	0.000114639
13	zo	0.000114639
13	zy	0.000114639
13	zz	0.000573197
14	.5	0.000190114
14	05	0.000190114
14	0s	0.0039924
14	20	0.000190114
14	25	0.000190114
14	29	0.000190114
14	2s	0.000190114
14	3s	0.000380228
14	4s	0.000190114
14	5s	0.000190114
14	6s	0.000190114
14	8s	0.000570342
14	9s	0.000380228
14	ae	0.000190114
14	as	0.0114068
14	bs	0.00874525
14	by	0.000190114
14	ce	0.000380228
14	cs	0.0144487
14	da	0.000190114
14	ds	0.039924
14	en	0.00722433
14	er	0.000190114
14	es	0.258175
14	fs	0.00665399
14	gi	0.000190114
14	gs	0.038403
14	gy	0.000190114
14	hi	0.000380228
14	hs	0.00931559
14	ia	0.0013308
14	is	0.0013308
14	ka	0.000190114
14	ks	0.026616
14	le	0.000380228
14	li	0.000760456
14	lk	0.000190114
14	ls	0.0458175
14	ms	0.019962
14	na	0.000760456
14	ne	0.000190114
14	ng	0.000760456
14	ni	0.0013308
14	ns	0.122243
14	ok	0.000190114
14	on	0.000190114
14	os	0.0112167
14	ot	0.000190114
14	pe	0.000190114
14	ps	0.0220532
14	ra	0.000380228
14	rs	0.175475
14	rt	0.000190114
14	sh	0.000380228
14	si	0.000190114
14	ss	0.000570342
14	ta	0.000190114
14	te	0.000190114
14	ti	0.00095057
14	ts	0.143726
14	up	0.000190114
14	ur	0.000190114
14	us	0.00171103
14	ut	0.000190114
14	vs	0.000570342
14	ws	0.00627376
14	ys	0.00931559
14	zi	0.000190114
15	&e	8.31255e-05
15	&g	0.000415628
15	&r	0.000249377
15	'd	8.31255e-05
15	's	0.00074813
15	-1	0.000332502
15	-2	8.31255e-05
15	-3	0.000415628
15	-6	0.000166251
15	-9	8.31255e-05
15	-a	0.000332502
15	-o	8.31255e-05
15	.a	8.31255e-05
15	.b	0.000332502
15	.r	0.000166251
15	.s	0.000166251
15	/2	0.000249377
15	/e	0.000166251
15	/s	8.31255e-05
15	/t	8.31255e-05
15	00	0.000249377
15	0a	8.31255e-05
15	0b	8.31255e-05
15	0s	8.31255e-05
15	10	0.000249377
15	15	8.31255e-05
15	16	0.000166251
15	22	8.31255e-05
15	2c	8.31255e-05
15	30	0.000166251
15	32	8.31255e-05
15	35	8.31255e-05
15	39	8.31255e-05
15	47	8.31255e-05
15	71	8.31255e-05
15	78	8.31255e-05
15	7b	8.31255e-05
15	80	0.000166251
15	86	8.31255e-05
15	9a	0.000249377
15	9b	0.000166251
15	a.	0.00199501
15	aa	0.000997506
15	ab	0.000665004
15	ac	0.00274314
15	ad	0.00249377
15	ae	0.000665004
15	af	0.000249377
15	ag	0.000581879
15	ah	0.00149626
15	ai	0.00282627
15	ak	0.00199501
15	al	0.00889443
15	am	0.00590191
15	an	0.0411471
15	ao	0.000249377
15	ap	0.000415628
15	aq	0.000581879
15	ar	0.00822943
15	as	0.00714879
15	at	0.00274314
15	au	0.000831255
15	av	0.000249377
15	aw	0.00108063
15	ax	0.000914381
15	ay	0.00507066
15	az	0.000332502
15	b.	0.000332502
15	ba	0.00166251
15	bb	0.00116376
15	bc	8.31255e-05
15	bd	8.31255e-05
15	be	0.00133001
15	bg	0.000166251
15	bh	8.31255e-05
15	bi	0.000498753
15	bo	0.000831255
15	bs	0.000498753
15	bt	0.000166251
15	bu	8.31255e-05
15	by	0.00191189
15	c.	0.000166251
15	ca	0.00490441
15	cb	0.000166251
15	cd	0.000249377
15	ce	0.00656692
15	ch	0.0103076
15	ci	0.000581879
15	ck	0.0100582
15	cl	8.31255e-05
15	co	0.00665004
15	cp	8.31255e-05
15	cs	0.00166251
15	ct	0.000249377
15	cu	8.31255e-05
15	cx	8.31255e-05
15	cy	0.00108063
15	cz	0.000831255
15	d.	0.000997506
15	da	0.00640066
15	db	0.000166251
15	dc	8.31255e-05
15	dd	0.000581879
15	de	0.00448878
15	di	0.00224439
15	dl	8.31255e-05
15	do	0.00340815
15	dp	0.000166251
15	dr	8.31255e-05
15	ds	0.00224439
15	dt	0.00124688
15	du	0.000332502
15	dy	0.00315877
15	e.	0.000332502
15	ea	0.00108063
15	eb	0.00108063
15	ec	0.00124688
15	ed	0.0042394
15	ee	0.00407315
15	eg	0.000665004
15	ei	0.000415628
15	ej	8.31255e-05
15	ek	0.00257689
15	el	0.0134663
15	em	0.00224439
15	en	0.0177057
15	eo	0.000332502
15	ep	0.000332502
15	er	0.0664173
15	es	0.0191189
15	et	0.00631754
15	eu	8.31255e-05
15	ev	0.000498753
15	ew	0.00141313
15	ex	0.00249377
15	ey	0.0202826
15	ez	0.00282627
15	f.	0.000581879
15	fa	0.000166251
15	fb	8.31255e-05
15	fe	0.00116376
15	ff	0.0035744
15	fi	0.000332502
15	fm	8.31255e-05
15	fo	0.000415628
15	ft	0.00166251
15	fu	0.000249377
15	fy	8.31255e-05
15	g.	0.000997506
15	ga	0.00133001
15	ge	0.00465503
15	gg	0.000914381
15	gh	0.00282627
15	gi	0.000415628
15	gm	0.000166251
15	gn	8.31255e-05
15	go	0.00249377
15	gs	0.00199501
15	gu	0.000498753
15	gy	0.00133001
15	h.	0.000997506
15	ha	0.00141313
15	he	0.00340815
15	hi	0.00473815
15	hl	0.00116376
15	hm	0.000665004
15	hn	0.00133001
15	ho	0.00166251
15	hr	0.000166251
15	hs	0.000665004
15	ht	0.00124688
15	hu	0.000166251
15	hy	0.00166251
15	i.	0.000581879
15	ia	0.0124688
15	ib	0.000831255
15	ic	0.00523691
15	id	0.00133001
15	ie	0.0081463
15	if	0.000249377
15	ig	0.00141313
15	ii	0.000249377
15	ik	0.00174564
15	il	0.00315877
15	im	0.00224439
15	in	0.0217789
15	io	0.00382377
15	ip	0.00124688
15	ir	0.00249377
15	is	0.00856193
15	it	0.00282627
15	iu	8.31255e-05
15	iv	0.000498753
15	ix	0.00124688
15	iz	0.000914381
15	j.	0.00141313
15	ja	0.000498753
15	je	0.000332502
15	jf	8.31255e-05
15	ji	0.000997506
15	jo	0.000498753
15	ju	8.31255e-05
15	k.	0.000332502
15	ka	0.00224439
15	kc	8.31255e-05
15	ke	0.00507066
15	ki	0.00565254
15	kk	0.000415628
15	ko	0.00149626
15	ks	0.00224439
15	kt	8.31255e-05
15	ku	0.000415628
15	ky	0.00207814
15	l.	0.000665004
15	la	0.00590191
15	ld	0.00773067
15	le	0.0197839
15	lf	8.31255e-05
15	lg	8.31255e-05
15	li	0.0035744
15	lk	0.000831255
15	ll	0.0143807
15	lm	0.000498753
15	lo	0.00490441
15	ls	0.00266002
15	lt	0.00166251
15	lu	0.000665004
15	ly	0.00399002
15	lz	0.000249377
15	m.	0.000498753
15	ma	0.00399002
15	mb	0.000997506
15	me	0.00315877
15	mg	0.000249377
15	mi	0.000831255
15	mm	0.00116376
15	mo	0.00141313
15	mp	0.00074813
15	ms	0.00191189
15	mu	0.000166251
15	my	0.000831255
15	n.	0.000498753
15	na	0.00972569
15	nb	0.000415628
15	nc	8.31255e-05
15	nd	0.0103076
15	ne	0.0174564
15	ng	0.0120532
15	nh	0.000914381
15	ni	0.00565254
15	nj	8.31255e-05
15	nk	0.00241064
15	nn	0.00631754
15	no	0.00307564
15	ns	0.0074813
15	nt	0.00773067
15	nu	0.000415628
15	ny	0.00349127
15	nz	0.00141313
15	o.	0.000249377
15	oa	0.000166251
15	ob	0.000581879
15	oc	0.000914381
15	od	0.00332502
15	oe	0.00116376
15	of	0.000415628
15	og	0.000831255
15	oh	0.000415628
15	oi	0.000415628
15	ok	0.00108063
15	ol	0.00216126
15	om	0.0035744
15	on	0.0486284
15	oo	0.000581879
15	op	0.00074813
15	or	0.00872818
15	os	0.00448878
15	ot	0.00174564
15	ou	8.31255e-05
15	ov	0.00124688
15	ow	0.00365752
15	ox	0.000831255
15	oy	0.00141313
15	oz	0.000249377
15	p.	0.00116376
15	pa	0.00108063
15	pc	8.31255e-05
15	pe	0.00274314
15	pf	0.000498753
15	ph	0.00124688
15	pi	0.000166251
15	pl	0.000166251
15	po	0.00074813
15	pp	0.000249377
15	ps	0.00216126
15	pt	0.000581879
15	pu	0.000166251
15	py	0.000249377
15	r.	0.00108063
15	ra	0.00989194
15	rb	0.000166251
15	rc	0.00074813
15	rd	0.0121363
15	re	0.00939318
15	rf	0.000997506
15	rg	0.00698254
15	ri	0.00266002
15	rk	0.0032419
15	rl	0.000831255
15	rm	0.000166251
15	rn	0.00407315
15	ro	0.00648379
15	rp	0.000831255
15	rr	0.00141313
15	rs	0.00822943
15	rt	0.00515378
15	ru	0.000415628
15	rx	0.000166251
15	ry	0.0081463
15	rz	0.000166251
15	s.	0.000831255
15	sa	0.00282627
15	sb	0.000332502
15	sc	0.000332502
15	sd	0.000249377
15	se	0.00806318
15	sf	0.00074813
15	sh	0.00232751
15	si	0.000997506
15	sk	0.000498753
15	sm	0.000498753
15	sn	8.31255e-05
15	so	0.00133001
15	sp	0.000166251
15	ss	0.00365752
15	st	0.00681629
15	su	0.000665004
15	sx	8.31255e-05
15	sy	0.000997506
15	sz	0.000249377
15	t.	0.000332502
15	ta	0.00756442
15	te	0.0107232
15	th	0.00590191
15	ti	0.00216126
15	tl	0.000332502
15	to	0.00606816
15	ts	0.00199501
15	tt	0.00889443
15	tv	0.000581879
15	ty	0.00365752
15	tz	0.00440565
15	ua	0.00149626
15	ub	8.31255e-05
15	uc	0.000249377
15	ud	0.000831255
15	ue	0.00232751
15	uf	0.000249377
15	ug	8.31255e-05
15	uh	0.000249377
15	ui	0.000665004
15	uk	0.00149626
15	ul	0.000831255
15	um	0.00365752
15	un	0.000665004
15	uo	0.000415628
15	up	0.000581879
15	ur	0.00133001
15	us	0.00698254
15	ut	0.00182876
15	ux	0.00174564
15	uy	8.31255e-05
15	uz	8.31255e-05
15	v.	0.000581879
15	va	0.00207814
15	ve	0.00257689
15	vi	0.000415628
15	vo	0.000997506
15	vy	0.000249377
15	w.	0.00074813
15	wa	0.00166251
15	we	0.000914381
15	wi	0.000166251
15	wk	0.000166251
15	wl	8.31255e-05
15	wn	0.00182876
15	ws	0.00116376
15	wt	0.000166251
15	x.	0.000166251
15	xf	0.000166251
15	xl	8.31255e-05
15	xo	0.000166251
15	xx	0.000166251
15	y.	0.000166251
15	ya	0.00216126
15	yd	0.000166251
15	ye	0.000498753
15	yi	0.000332502
15	yl	0.00074813
15	yn	0.00191189
15	yo	0.000831255
15	ys	0.00157938
15	yt	0.000249377
15	yx	8.31255e-05
15	z.	8.31255e-05
15	za	0.00157938
15	ze	0.000166251
15	zh	0.000166251
15	zi	0.00141313
15	zl	0.000332502
15	zm	0.000166251
15	zo	0.000415628
15	zt	8.31255e-05
15	zu	0.000332502
15	zx	0.000249377
15	zy	0.000166251
16	as	0.0450704
16	cs	0.0366197
16	ds	0.0394366
16	en	0.0028169
16	es	0.188732
16	fs	0.0056338
16	gs	0.0197183
16	hs	0.0169014
16	is	0.0394366
16	ks	0.0394366
16	ls	0.0225352
16	ms	0.0394366
16	ng	0.0028169
16	ns	0.202817
16	os	0.0366197
16	ps	0.0084507
16	rs	0.135211
16	s.	0.0056338
16	ts	0.0788732
16	ws	0.0140845
16	ys	0.0197183
21	-2	0.000934579
21	-6	0.000934579
21	44	0.000934579
21	al	0.00186916
21	am	0.000934579
21	ap	0.000934579
21	ar	0.00280374
21	at	0.0046729
21	ay	0.000934579
21	ce	0.000934579
21	ch	0.000934579
21	ck	0.00280374
21	co	0.000934579
21	de	0.00373832
21	ds	0.00560748
21	ed	0.00280374
21	ep	0.000934579
21	er	0.00841121
21	es	0.000934579
21	et	0.000934579
21	ew	0.00186916
21	ft	0.00280374
21	ge	0.00280374
21	ht	0.00280374
21	ic	0.000934579
21	il	0.000934579
21	im	0.000934579
21	in	0.00186916
21	ke	0.000934579
21	ky	0.000934579
21	ld	0.011215
21	le	0.00373832
21	ll	0.00280374
21	ly	0.869159
21	me	0.00186916
21	nd	0.0046729
21	ne	0.00186916
21	ng	0.00186916
21	of	0.00186916
21	ok	0.00186916
21	on	0.000934579
21	ot	0.000934579
21	rd	0.00841121
21	re	0.00747664
21	rs	0.000934579
21	ry	0.00280374
21	sa	0.000934579
21	ss	0.000934579
21	st	0.00373832
21	ts	0.000934579
21	ty	0.000934579
21	ud	0.000934579
21	up	0.000934579
21	us	0.000934579
21	ve	0.000934579
21	vy	0.000934579
21	wl	0.000934579
21	ys	0.00373832
22	er	0.928571
22	ly	0.0714286
27	ad	0.047619
27	ah	0.0952381
27	am	0.047619
27	as	0.0952381
27	ay	0.047619
27	ck	0.047619
27	ds	0.047619
27	dy	0.047619
27	ee	0.047619
27	en	0.047619
27	hs	0.0952381
27	ks	0.047619
27	lo	0.142857
27	nk	0.047619
27	pe	0.047619
27	uh	0.047619
28	't	0.000678887
28	ad	0.000678887
28	ag	0.000678887
28	ak	0.00271555
28	al	0.00610998
28	am	0.000678887
28	an	0.00203666
28	ap	0.00135777
28	ar	0.00203666
28	at	0.00339443
28	aw	0.00203666
28	ax	0.000678887
28	ay	0.0101833
28	be	0.000678887
28	ce	0.0176511
28	ch	0.01222
28	ck	0.00950441
28	ct	0.0346232
28	de	0.0230821
28	do	0.00135777
